192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /api/nav/config HTTP/1.1" 200 2476 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /logo.png HTTP/1.1" 404 881 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /fonts/ionicons.143146fa.woff2 HTTP/1.1" 200 82216 "http://localhost:8088/css/npm.iview.40f5911f.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/confluence.png HTTP/1.1" 200 3859 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/nexus.png HTTP/1.1" 200 1521 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/unicom.ico HTTP/1.1" 200 1150 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/kube.ico HTTP/1.1" 200 1150 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/email.png HTTP/1.1" 200 8060 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/gitlab.png HTTP/1.1" 200 1956 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/zentao.ico HTTP/1.1" 200 117137 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/spring.png HTTP/1.1" 200 2605 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
192.168.147.1 - - [13/Sep/2025:07:58:36 +0000] "GET /static/images/shenyu.ico HTTP/1.1" 200 4286 "http://localhost:8088/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0" "-"
